ProjectCode,ProjectTitle,ActionTypeDescription,ActionType,CallYear,PIC,Accreditation Type,NameInLatinCharacterSet,OrganisationType,City,CountryRegionDescription,DurationInMonths,ProjectStartDate,ProjectEndDate,Initial awarded grant(IAG),Topic Code,Topic Name,Horizontal Priority Name
2022-1-FI01-KA121-VET-000056236,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10287019,Accreditation for an individual organisation,Kouvolan Ammattiopisto Oy,School/Institute/Educational centre – Vocational Training (secondary level),Kouvola,Kymenlaakso,24,01/06/2022,31/05/2024, 283 705 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000056808,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10164277,Accreditation for an individual organisation,Vaasan kaupunki,School/Institute/Educational centre – Vocational Training (secondary level),Vaasa,Pohjanmaa,24,01/06/2022,31/05/2024, 245 318 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000056832,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10181059,Accreditation for an individual organisation,SASKY koulutuskuntayhtymä,School/Institute/Educational centre – General education (secondary level),Sastamala,Pirkanmaa,24,01/06/2022,31/05/2024, 195 540 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000056957,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10097528,Accreditation for an individual organisation,The Federation of Swedish Ostrobothnia for Education and Culture/YA - Vocational College of Ostrobothnia,School/Institute/Educational centre – Vocational Training (secondary level),Vaasa,Pohjanmaa,24,01/06/2022,31/05/2024, 129 898 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000056968,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10127289,Accreditation for an individual organisation,Helsingin kaupunki,School/Institute/Educational centre – Vocational Training (secondary level),Helsinki,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 336 417 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000057473,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10173599,Accreditation for an individual organisation,Jokilaaksojen koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Nivala,Pohjois-Pohjanmaa,24,01/06/2022,31/05/2024, 201 381 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000057568,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10163600,Accreditation for an individual organisation,Länsirannikon koulutus Oy,School/Institute/Educational centre – Vocational Training (secondary level),Rauma,Satakunta,24,01/06/2022,31/05/2024, 73 260 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000057712,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10143085,Accreditation for an individual organisation,Etelä-Karjalan koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Lappeenranta,Etelä-Karjala,24,01/06/2022,31/05/2024, 163 677 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000058003,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10119370,Accreditation for an individual organisation,"Luksia, Municipal Education and Training Consortium in Western Uusimaa",School/Institute/Educational centre – Vocational Training (secondary level),Lohja,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 193 420 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000058475,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10159172,Accreditation for an individual organisation,Suomen Diakoniaopisto SDO OY,School/Institute/Educational centre – Vocational Training (secondary level),Helsinki,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 73 450 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000058492,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10048127,Accreditation for a mobility consortium coordinator,Turun kristillisen opiston säätiö,School/Institute/Educational centre – Vocational Training (secondary level),Turku,Varsinais-Suomi,24,01/06/2022,31/05/2024, 107 610 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000058576,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10114263,Accreditation for an individual organisation,Allianssin kehittämispalvelut oy,Small and medium sized enterprise,Helsinki,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 198 540 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000058650,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10146602,Accreditation for an individual organisation,Kirkkopalvelut ry,School/Institute/Educational centre – Vocational Training (secondary level),Järvenpää,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 170 382 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000059329,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10085627,Accreditation for an individual organisation,Lounais-Suomen koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Loimaa,Varsinais-Suomi,24,01/06/2022,31/05/2024, 87 520 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000059348,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10129575,Accreditation for an individual organisation,Koulutuskuntayhtymä OSAO,School/Institute/Educational centre – Vocational Training (secondary level),Oulu,Pohjois-Pohjanmaa,24,01/06/2022,31/05/2024, 395 075 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000059420,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10043998,Accreditation for an individual organisation,Kotkan-Haminan seudun koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Kotka,Kymenlaakso,24,01/06/2022,31/05/2024, 156 130 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000059424,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10191525,Accreditation for an individual organisation,Valkeakosken seudun koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Valkeakoski,Pirkanmaa,24,01/06/2022,31/05/2024, 96 040 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000059454,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10181109,Accreditation for an individual organisation,Svenska Framtidsskolan i Helsingforsregionen Ab,School/Institute/Educational centre – Vocational Training (secondary level),Helsinki,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 93 880 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000059481,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10194931,Accreditation for an individual organisation,VANTAAN KAUPUNKI,School/Institute/Educational centre – Vocational Training (secondary level),Vantaa,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 179 116 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000059519,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10188993,Accreditation for an individual organisation,Kainuun ammattiopisto,School/Institute/Educational centre – Vocational Training (secondary level),Kajaani,Kainuu,24,01/06/2022,31/05/2024, 185 810 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000060536,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10206303,Accreditation for an individual organisation,Äänekosken ammatillisen koulutuksen kuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Äänekoski,Keski-Suomi,24,01/06/2022,31/05/2024, 77 944 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000060679,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10090001,Accreditation for an individual organisation,Koulutuskuntayhtymä Tavastia,School/Institute/Educational centre – Vocational Training (secondary level),Hämeenlinna,Kanta-Häme,24,01/06/2022,31/05/2024, 206 450 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000060911,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10037790,Accreditation for an individual organisation,Jyväskylän koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Jyväskylä,Keski-Suomi,24,01/06/2022,31/05/2024, 374 533 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000061158,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10154163,Accreditation for an individual organisation,Ammattiopisto Luovi Oy,School/Institute/Educational centre – Vocational Training (secondary level),Oulu,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 111 560 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000062299,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10072417,Accreditation for an individual organisation,Kuopion konservatorio,School/Institute/Educational centre – Vocational Training (secondary level),Kuopio,Pohjois-Savo,24,01/06/2022,31/05/2024, 24 915 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000062443,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10316474,Accreditation for an individual organisation,Kolmen kampuksen urheiluopisto Oy,School/Institute/Educational centre – Vocational Training (secondary level),Lahti,Päijät-Häme,24,01/06/2022,31/05/2024, 58 025 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000062801,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10087929,Accreditation for an individual organisation,Lounais-Hämeen koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Forssa,Kanta-Häme,24,01/06/2022,31/05/2024, 156 008 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000062931,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10034089,Accreditation for an individual organisation,Ahlmanin koulun säätiö,School/Institute/Educational centre – Vocational Training (secondary level),Tampere,Pirkanmaa,24,01/06/2022,31/05/2024, 43 660 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000062943,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10119686,Accreditation for an individual organisation,Kiipulasäätiö,School/Institute/Educational centre – Vocational Training (secondary level),Janakkala,Kanta-Häme,24,01/06/2022,31/05/2024, 177 056 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000063269,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10050402,Accreditation for an individual organisation,Tanhuvaaran Säätiö,School/Institute/Educational centre – Vocational Training (secondary level),Savonlinna,Etelä-Savo,24,01/06/2022,31/05/2024, 43 518 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000063902,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10143750,Accreditation for an individual organisation,Rovaniemen koulutuskuntayhtymä REDU,School/Institute/Educational centre – Vocational Training (secondary level),Rovaniemi,Lappi,24,01/06/2022,31/05/2024, 239 977 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000064133,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10171962,Accreditation for an individual organisation,Seinäjoen koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Seinäjoki,Etelä-Pohjanmaa,24,01/06/2022,31/05/2024, 263 040 € ,#N/A,#N/A,#N/A
2021-1-FI01-KA121-VET-000035873,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10194775,,"Pohjois-Karjalan koulutuskuntayhtymä, Riveria",School/Institute/Educational centre – Vocational Training (secondary level),Joensuu,Pohjois-Karjala,15,01/09/2021,30/11/2022, 215 796 € ,TOPIC-13_TOPIC-61_TOPIC-172,"Environment and climate change_Green skills_Initial and continuous training for teachers, trainers and other education staff",#N/A
2021-1-FI01-KA121-VET-000012631,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10163600,,Länsirannikon koulutus Oy,School/Institute/Educational centre – Vocational Training (secondary level),Rauma,Satakunta,15,01/09/2021,30/11/2022, 145 081 € ,,,#N/A
2021-1-FI01-KA121-VET-000010372,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10197395,,Raision seudun koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Raisio,Varsinais-Suomi,15,01/09/2021,30/11/2022, 115 770 € ,,,#N/A
2021-1-FI01-KA121-VET-000010260,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10171962,,Seinäjoen koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Seinäjoki,Etelä-Pohjanmaa,15,01/09/2021,30/11/2022, 145 120 € ,,,#N/A
2021-1-FI01-KA121-VET-000010040,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10037790,,Jyväskylän koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Jyväskylä,Keski-Suomi,15,01/09/2021,30/11/2022, 405 339 € ,,,#N/A
2021-1-FI01-KA121-VET-000009181,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10049902,,Hevosopisto Oy - Ypäjä Equine College Ltd,Small and medium sized enterprise,Ypäjä,Kanta-Häme,15,01/09/2021,30/11/2022, 164 950 € ,,,#N/A
2021-1-FI01-KA121-VET-000008929,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10287019,,Kouvolan Ammattiopisto Oy,School/Institute/Educational centre – Vocational Training (secondary level),Kouvola,Kymenlaakso,15,01/09/2021,30/11/2022, 198 260 € ,,,#N/A
2021-1-FI01-KA121-VET-000008816,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10198698,,Keski-Pohjanmaan koulutusyhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Kokkola,Keski-Pohjanmaa,15,01/09/2021,30/11/2022, 119 120 € ,,,#N/A
2021-1-FI01-KA121-VET-000008540,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10140911,,Suomen Urheiluopiston kannatusosakeyhtiö Oy,School/Institute/Educational centre – Vocational Training (secondary level),Heinola,Päijät-Häme,15,01/09/2021,30/11/2022, 116 060 € ,,,#N/A
2021-1-FI01-KA121-VET-000008486,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10151409,,Live-säätiö sr,School/Institute/Educational centre – Vocational Training (secondary level),Espoo,Helsinki-Uusimaa,15,01/09/2021,30/11/2022, 91 156 € ,,,#N/A
2021-1-FI01-KA121-VET-000008373,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10237719,,AEL-AMIEDU OY,School/Institute/Educational centre – Vocational Training (secondary level),Helsinki,Helsinki-Uusimaa,15,01/09/2021,30/11/2022, 205 690 € ,,,#N/A
2021-1-FI01-KA121-VET-000007681,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10114263,,Allianssin kehittämispalvelut oy,Small and medium sized enterprise,Helsinki,Helsinki-Uusimaa,15,01/09/2021,30/11/2022, 158 760 € ,,,#N/A
2021-1-FI01-KA121-VET-000007518,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10209196,,Työtehoseura ry,School/Institute/Educational centre – Vocational Training (secondary level),Nurmijärvi,Helsinki-Uusimaa,15,01/09/2021,30/11/2022, 20 764 € ,,,#N/A
2021-1-FI01-KA121-VET-000007448,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10206616,,Ylä-Savo Municipal Federation of Education,School/Institute/Educational centre – Vocational Training (secondary level),Iisalmi,Pohjois-Savo,15,01/09/2021,30/11/2022, 75 200 € ,,,#N/A
2021-1-FI01-KA121-VET-000007428,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10206303,,Äänekosken ammatillisen koulutuksen kuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Äänekoski,Keski-Suomi,15,01/09/2021,30/11/2022, 25 655 € ,,,#N/A
2021-1-FI01-KA121-VET-000007241,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10027770,,Hyria koulutus Oy,School/Institute/Educational centre – Vocational Training (secondary level),Hyvinkää,Helsinki-Uusimaa,15,01/09/2021,30/11/2022, 47 895 € ,,,#N/A
2021-1-FI01-KA121-VET-000006746,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10201873,,Koulutuskuntayhtymä Brahe,School/Institute/Educational centre – Vocational Training (secondary level),Raahe,Pohjois-Pohjanmaa,15,01/09/2021,30/11/2022, 176 410 € ,,,#N/A
2021-1-FI01-KA121-VET-000006709,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10197748,,Axxell Utbildning AB,School/Institute/Educational centre – Vocational Training (secondary level),Raasepori,Helsinki-Uusimaa,15,01/09/2021,30/11/2022, 186 790 € ,,,#N/A
2021-1-FI01-KA121-VET-000006186,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10188993,,Kainuun ammattiopisto,School/Institute/Educational centre – Vocational Training (secondary level),Kajaani,Kainuu,15,01/09/2021,30/11/2022, 109 225 € ,,,#N/A
2021-1-FI01-KA121-VET-000005989,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10090001,,Koulutuskuntayhtymä Tavastia,School/Institute/Educational centre – Vocational Training (secondary level),Hämeenlinna,Kanta-Häme,15,01/09/2021,30/11/2022, 23 870 € ,,,#N/A
2021-1-FI01-KA121-VET-000005962,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10043998,,Kotkan-Haminan seudun koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Kotka,Kymenlaakso,15,01/09/2021,30/11/2022, 135 085 € ,,,#N/A
2021-1-FI01-KA121-VET-000005949,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10181059,,SASKY koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Sastamala,Pirkanmaa,15,01/09/2021,30/11/2022, 163 178 € ,,,#N/A
2021-1-FI01-KA121-VET-000005935,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10034089,,Ahlmanin koulun säätiö,School/Institute/Educational centre – Vocational Training (secondary level),Tampere,Pirkanmaa,15,01/09/2021,30/11/2022, 128 549 € ,,,#N/A
2021-1-FI01-KA121-VET-000005894,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10154163,,"Hengitysliitto ry, Ammattiopisto Luovi",School/Institute/Educational centre – Vocational Training (secondary level),Helsinki,Helsinki-Uusimaa,15,01/09/2021,30/11/2022, 144 808 € ,,,#N/A
2021-1-FI01-KA121-VET-000005885,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10168191,,Keski-Uudenmaan koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Järvenpää,Helsinki-Uusimaa,15,01/09/2021,30/11/2022, 283 319 € ,,,#N/A
2021-1-FI01-KA121-VET-000005646,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10003556,,Savon koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Kuopio,Pohjois-Savo,15,01/09/2021,30/11/2022, 155 622 € ,,,#N/A
2021-1-FI01-KA121-VET-000005623,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10091696,,Mercuria kauppaoppilaitos Oy,School/Institute/Educational centre – Vocational Training (secondary level),Vantaa,Helsinki-Uusimaa,15,01/09/2021,30/11/2022, 196 263 € ,,,#N/A
2021-1-FI01-KA121-VET-000005508,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10097528,,The Federation of Swedish Ostrobothnia for Education and Culture -YA - Vocational College of Ostrobothnia,School/Institute/Educational centre – Vocational Training (secondary level),Vaasa,Pohjanmaa,15,01/09/2021,30/11/2022, 55 036 € ,,,#N/A
2021-1-FI01-KA121-VET-000005268,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10181109,,Svenska Framtidsskolan i Helsingforsregionen Ab,School/Institute/Educational centre – Vocational Training (secondary level),Helsinki,Helsinki-Uusimaa,15,01/09/2021,30/11/2022, 14 150 € ,,,#N/A
2021-1-FI01-KA121-VET-000005227,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10112738,,Kisakalliosäätiö,School/Institute/Educational centre – Vocational Training (secondary level),Lohja,Helsinki-Uusimaa,15,01/09/2021,30/11/2022, 40 500 € ,,,#N/A
2021-1-FI01-KA121-VET-000005221,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10031593,,Etelä-Savon Koulutus Oy,School/Institute/Educational centre – Vocational Training (secondary level),Mikkeli,Etelä-Savo,15,01/09/2021,30/11/2022, 21 468 € ,,,#N/A
2021-1-FI01-KA121-VET-000005018,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10197637,,Varalan säätiö sr,School/Institute/Educational centre – Vocational Training (secondary level),Tampere,Pirkanmaa,15,01/09/2021,30/11/2022, 56 195 € ,,,#N/A
2021-1-FI01-KA121-VET-000005000,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10143750,,Rovaniemen koulutuskuntayhtymä REDU,School/Institute/Educational centre – Vocational Training (secondary level),Rovaniemi,Lappi,15,01/09/2021,30/11/2022, 68 725 € ,,,#N/A
2021-1-FI01-KA121-VET-000004803,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10206036,,TAMPEREEN KAUPUNKI,School/Institute/Educational centre – Vocational Training (secondary level),Tampere,Pirkanmaa,15,01/09/2021,30/11/2022, 222 760 € ,,,#N/A
2021-1-FI01-KA121-VET-000004758,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10018665,,SATAKUNNAN KOULUTUSKUNTAYHTYMÄ,School/Institute/Educational centre – Vocational Training (secondary level),Kokemäki,Satakunta,15,01/09/2021,30/11/2022, 181 111 € ,,,#N/A
2021-1-FI01-KA121-VET-000004711,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10129575,,Koulutuskuntayhtymä OSAO,School/Institute/Educational centre – Vocational Training (secondary level),Oulu,Pohjois-Pohjanmaa,15,01/09/2021,30/11/2022, 10 510 € ,,,#N/A
2021-1-FI01-KA121-VET-000004537,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10197622,,"Kemi-Torniolaakson koulutuskuntayhtymä Lappia, Ammattiopisto Lappia",School/Institute/Educational centre – Vocational Training (secondary level),Tornio,Lappi,15,01/09/2021,30/11/2022, 120 169 € ,,,#N/A
2021-1-FI01-KA121-VET-000004273,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10159172,,Suomen Diakoniaopisto SDO Oy,School/Institute/Educational centre – Vocational Training (secondary level),Helsinki,Helsinki-Uusimaa,15,01/09/2021,30/11/2022, 55 750 € ,,,#N/A
2021-1-FI01-KA121-VET-000004235,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10146602,,Kirkkopalvelut ry,School/Institute/Educational centre – Vocational Training (secondary level),Järvenpää,Helsinki-Uusimaa,15,01/09/2021,30/11/2022, 96 430 € ,,,#N/A
2021-1-FI01-KA121-VET-000004161,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10170562,,Salpaus Further Education Regional Consortium,School/Institute/Educational centre – Vocational Training (secondary level),Lahti,Päijät-Häme,15,01/09/2021,30/11/2022, 198 216 € ,,,#N/A
2021-1-FI01-KA121-VET-000003999,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10173599,,Jokilaaksojen koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Nivala,Pohjois-Pohjanmaa,15,01/09/2021,30/11/2022, 220 141 € ,,,#N/A
2021-1-FI01-KA121-VET-000003989,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2021,E10173834,,Perho Liiketalousopisto Oy,School/Institute/Educational centre – Vocational Training (secondary level),Helsinki,Helsinki-Uusimaa,15,01/09/2021,30/11/2022, 217 749 € ,,,#N/A
2022-1-FI01-KA122-ADU-000069429,Sustainable Entrepreneurship in Keski-Suomen muotoilu- ja taideteollisuusyhdistys Materia ry,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10283536,,Keski-Suomen muotoilu- ja taideteollisuusyhdistys Materia ry,Non-governmental organisation/association,Jyväskylä,Keski-Suomi,18,01/06/2022,30/11/2023, 20 060 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA122-ADU-000070218,Kulttuurivaihtoa kansanopistossa,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10146602,,Kirkkopalvelut ry,Non-governmental organisation/association,Järvenpää,Helsinki-Uusimaa,18,01/09/2022,29/02/2024, 40 822 € ,TOPIC-97_TOPIC-41_TOPIC-13,New learning and teaching methods and approaches_Entrepreneurial learning - entrepreneurship education_Environment and climate change,#N/A
2022-1-FI01-KA122-ADU-000070523,Tietojen ja taitojen syventäminen,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10296899,,Laila Pullisen säätiö sr,Foundation,Vantaa,Helsinki-Uusimaa,18,01/06/2022,30/11/2023, 8 200 € ,TOPIC-61_TOPIC-161_TOPIC-131,"Green skills_Creativity, arts and culture_Key competences development",#N/A
2022-1-FI01-KA122-ADU-000073278,Yhteisöllisyyden ja osallisuuden kehittäminen monikulttuurisessa kanssakäymisessä,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10042393,,Korpisaaren säätiö,Foundation,Ilmajoki,Etelä-Pohjanmaa,9,15/08/2022,14/05/2023, 20 928 € ,TOPIC-70_TOPIC-190_TOPIC-161,"Cultural heritage_Digital content, technologies and practices_Creativity, arts and culture",#N/A
2022-1-FI01-KA122-ADU-000073398,Företagsam Skärgård goes international,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10294984,,Företagsam Skärgård r.f. ,Non-governmental organisation/association,Maarianhamina,Ahvenanmaa,18,01/06/2022,30/11/2023, 7 492 € ,TOPIC-92_TOPIC-83_TOPIC-165,"Social assistance and welfare_European identity, citizenship and values_Inclusion, promoting equality and non-discrimination",#N/A
2022-1-FI01-KA122-ADU-000074042,Elämää moninaisuudessa,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10174505,,Suomen bibliodraamayhdistys ry,Non-governmental organisation/association,Helsinki,Helsinki-Uusimaa,18,22/06/2022,21/12/2023, 24 179 € ,TOPIC-72_TOPIC-41_TOPIC-168,Cooperation between educational institutions and business_Entrepreneurial learning - entrepreneurship education_Development of disadvantaged rural and urban areas,#N/A
2022-1-FI01-KA122-ADU-000076276,Work with us - When life and future matter,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10290970,,Kokkolan aikuislukio ,School/Institute/Educational centre - Adult education,Kokkola,Keski-Pohjanmaa,18,14/08/2022,13/02/2024, 11 262 € ,TOPIC-70_TOPIC-165_TOPIC-102,"Cultural heritage_Inclusion, promoting equality and non-discrimination_Bridging intercultural, intergenerational and social divide",#N/A
2022-1-FI01-KA122-ADU-000076934,Ett välmående civilsamhälle,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10289718,,Förbundsarenan rf,Non-governmental organisation/association,Helsinki,Helsinki-Uusimaa,12,01/06/2022,31/05/2023, 30 003 € ,TOPIC-83_TOPIC-70_TOPIC-176,"European identity, citizenship and values_Cultural heritage_Inter-regional cooperation",#N/A
